"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2011년 06월 23일","11,976.0","12,029.0","12,032.0","11,803.0","181.43K","-0.39%"
"2011년 06월 22일","12,023.0","12,092.0","12,139.0","12,021.0","102.30K","-0.54%"
"2011년 06월 21일","12,088.0","12,008.0","12,150.0","12,000.0","113.21K","0.62%"
"2011년 06월 20일","12,013.0","11,924.0","12,032.0","11,851.0","99.17K","-0.28%"
"2011년 06월 17일","12,047.0","11,968.0","12,078.0","11,927.0","1.97K","0.67%"
"2011년 06월 16일","11,967.0","11,907.0","11,989.0","11,836.0","23.97K","0.55%"
"2011년 06월 15일","11,901.0","12,084.0","12,084.0","11,860.0","34.29K","-1.54%"
"2011년 06월 14일","12,087.0","11,965.0","12,119.0","11,947.0","36.63K","1.12%"
"2011년 06월 13일","11,953.0","11,945.0","12,010.0","11,916.0","35.11K","0.10%"
"2011년 06월 10일","11,941.0","12,108.0","12,127.0","11,922.0","68.79K","-1.42%"
"2011년 06월 09일","12,113.0","12,035.0","12,174.0","12,016.0","94.14K","0.69%"
"2011년 06월 08일","12,030.0","12,070.0","12,093.0","12,005.0","124.12K","-0.35%"
"2011년 06월 07일","12,072.0","12,086.0","12,165.0","12,047.0","109.59K","-0.12%"
"2011년 06월 06일","12,087.0","12,133.0","12,142.0","12,057.0","101.82K","-0.31%"
"2011년 06월 03일","12,125.0","12,236.0","12,248.0","12,082.0","124.05K","-0.92%"
"2011년 06월 02일","12,238.0","12,280.0","12,313.0","12,178.0","134.56K","-0.29%"
"2011년 06월 01일","12,274.0","12,568.0","12,591.0","12,263.0","153.84K","-2.26%"
"2011년 05월 31일","12,558.0","12,422.0","12,575.0","12,420.0","106.81K","0.79%"
"2011년 05월 30일","12,460.0","12,438.0","12,463.0","12,421.0","-","0.26%"
"2011년 05월 27일","12,428.0","12,406.0","12,474.0","12,382.0","78.55K","0.15%"
"2011년 05월 26일","12,409.0","12,359.0","12,424.0","12,300.0","121.30K","0.47%"
"2011년 05월 25일","12,351.0","12,324.0","12,420.0","12,227.0","118.96K","0.19%"
"2011년 05월 24일","12,327.0","12,351.0","12,411.0","12,319.0","100.99K","-0.28%"
"2011년 05월 23일","12,362.0","12,448.0","12,455.0","12,311.0","116.41K","-0.83%"
"2011년 05월 20일","12,466.0","12,589.0","12,603.0","12,459.0","121.20K","-0.99%"
"2011년 05월 19일","12,591.0","12,533.0","12,616.0","12,505.0","101.77K","0.47%"
"2011년 05월 18일","12,532.0","12,441.0","12,553.0","12,422.0","87.86K","0.76%"
"2011년 05월 17일","12,437.0","12,507.0","12,562.0","12,350.0","154.94K","-0.58%"
"2011년 05월 16일","12,509.0","12,535.0","12,610.0","12,489.0","112.42K","-0.37%"
"2011년 05월 13일","12,556.0","12,673.0","12,713.0","12,507.0","126.38K","-0.92%"
"2011년 05월 12일","12,672.0","12,597.0","12,687.0","12,504.0","134.11K","0.60%"
"2011년 05월 11일","12,597.0","12,704.0","12,740.0","12,542.0","124.19K","-0.81%"
"2011년 05월 10일","12,700.0","12,630.0","12,736.0","12,601.0","83.46K","0.55%"
"2011년 05월 09일","12,631.0","12,586.0","12,677.0","12,572.0","105.03K","0.49%"
"2011년 05월 06일","12,569.0","12,557.0","12,714.0","12,547.0","166.18K","-0.01%"
"2011년 05월 05일","12,570.0","12,672.0","12,720.0","12,467.0","159.66K","-0.80%"
"2011년 05월 04일","12,672.0","12,750.0","12,777.0","12,621.0","143.81K","-0.60%"
"2011년 05월 03일","12,749.0","12,765.0","12,790.0","12,697.0","103.84K","-0.12%"
"2011년 05월 02일","12,764.0","12,787.0","12,873.0","12,732.0","103.91K","0.06%"
"2011년 04월 29일","12,756.0","12,708.0","12,796.0","12,688.0","78.41K","0.38%"
"2011년 04월 28일","12,708.0","12,643.0","12,724.0","12,609.0","97.69K","0.53%"
"2011년 04월 27일","12,641.0","12,524.0","12,658.0","12,514.0","85.10K","0.98%"
"2011년 04월 26일","12,518.0","12,426.0","12,560.0","12,397.0","88.87K","0.73%"
"2011년 04월 25일","12,427.0","12,432.0","12,469.0","12,390.0","41.01K","-0.06%"
"2011년 04월 22일","12,434.0","12,434.0","12,434.0","12,434.0","-","0.00%"
"2011년 04월 21일","12,434.0","12,400.0","12,468.0","12,389.0","67.20K","0.31%"
"2011년 04월 20일","12,396.0","12,204.0","12,433.0","12,204.0","109.65K","1.39%"
"2011년 04월 19일","12,226.0","12,140.0","12,241.0","12,090.0","94.61K","0.71%"
"2011년 04월 18일","12,140.0","12,299.0","12,302.0","12,036.0","146.76K","-1.32%"
"2011년 04월 15일","12,303.0","12,234.0","12,314.0","12,186.0","87.64K","0.61%"
"2011년 04월 14일","12,228.0","12,201.0","12,251.0","12,108.0","115.99K","0.24%"
"2011년 04월 13일","12,199.0","12,192.0","12,287.0","12,168.0","112.59K","0.05%"
"2011년 04월 12일","12,193.0","12,321.0","12,329.0","12,177.0","98.55K","-1.04%"
"2011년 04월 11일","12,321.0","12,339.0","12,391.0","12,297.0","88.78K","-0.04%"
"2011년 04월 08일","12,326.0","12,350.0","12,406.0","12,266.0","95.34K","-0.20%"
"2011년 04월 07일","12,351.0","12,360.0","12,388.0","12,273.0","109.01K","-0.05%"
"2011년 04월 06일","12,357.0","12,325.0","12,405.0","12,321.0","86.71K","0.24%"
"2011년 04월 05일","12,327.0","12,340.0","12,377.0","12,288.0","81.20K","-0.08%"
"2011년 04월 04일","12,337.0","12,309.0","12,346.0","12,286.0","59.99K","0.15%"
"2011년 04월 01일","12,318.0","12,263.0","12,358.0","12,258.0","83.89K","0.54%"
"2011년 03월 31일","12,252.0","12,288.0","12,320.0","12,259.0","74.36K","-0.28%"
"2011년 03월 30일","12,286.0","12,221.0","12,321.0","12,212.0","65.40K","0.50%"
"2011년 03월 29일","12,225.0","12,117.0","12,235.0","12,108.0","91.65K","0.92%"
"2011년 03월 28일","12,114.0","12,170.0","12,208.0","12,111.0","71.11K","-0.46%"
"2011년 03월 25일","12,170.0","12,110.0","12,196.0","12,107.0","94.25K","0.45%"
"2011년 03월 24일","12,116.0","12,022.0","12,127.0","12,005.0","107.69K","0.79%"
"2011년 03월 23일","12,021.0","11,950.0","12,055.0","11,909.0","115.37K","0.55%"
"2011년 03월 22일","11,955.0","11,964.0","11,987.0","11,931.0","81.66K","-0.07%"
"2011년 03월 21일","11,963.0","11,808.0","12,015.0","11,808.0","113.44K","0.45%"
"2011년 03월 18일","11,910.0","11,768.0","11,943.0","11,727.0","-","1.14%"
"2011년 03월 17일","11,776.0","11,647.0","11,801.0","11,535.0","15.53K","1.16%"
"2011년 03월 16일","11,641.0","11,647.0","11,660.0","11,577.0","39.00K","-1.79%"
"2011년 03월 15일","11,853.0","11,986.0","11,999.0","11,672.0","44.61K","-1.13%"
"2011년 03월 14일","11,988.0","12,041.0","12,065.0","11,898.0","42.95K","-0.64%"
"2011년 03월 11일","12,065.0","11,976.0","12,088.0","11,891.0","69.74K","0.68%"
"2011년 03월 10일","11,983.0","12,177.0","12,191.0","11,965.0","144.62K","-1.57%"
"2011년 03월 09일","12,174.0","12,177.0","12,185.0","12,173.0","143.58K","-0.20%"
"2011년 03월 08일","12,199.0","12,078.0","12,245.0","12,062.0","133.65K","1.00%"
"2011년 03월 07일","12,078.0","12,164.0","12,232.0","12,027.0","138.82K","-0.63%"
"2011년 03월 04일","12,154.0","12,241.0","12,288.0","12,066.0","152.54K","-0.69%"
"2011년 03월 03일","12,239.0","12,046.0","12,272.0","12,039.0","112.33K","1.60%"
"2011년 03월 02일","12,046.0","12,022.0","12,105.0","11,977.0","127.20K","0.20%"
"2011년 03월 01일","12,022.0","12,214.0","12,292.0","12,018.0","136.20K","-1.57%"
"2011년 02월 28일","12,214.0","12,112.0","12,235.0","12,067.0","90.37K","0.86%"
"2011년 02월 25일","12,110.0","12,033.0","12,140.0","12,012.0","89.79K","0.61%"
"2011년 02월 24일","12,037.0","12,096.0","12,134.0","11,964.0","154.38K","-0.47%"
"2011년 02월 23일","12,094.0","12,180.0","12,236.0","12,045.0","158.12K","-0.73%"
"2011년 02월 22일","12,183.0","12,371.0","12,376.0","12,157.0","191.52K","-0.79%"
"2011년 02월 21일","12,280.0","12,364.0","12,374.0","12,280.0","-","-0.77%"
"2011년 02월 18일","12,375.0","12,288.0","12,379.0","12,272.0","78.62K","0.71%"
"2011년 02월 17일","12,288.0","12,250.0","12,310.0","12,224.0","103.62K","0.29%"
"2011년 02월 16일","12,252.0","12,203.0","12,283.0","12,194.0","122.02K","0.41%"
"2011년 02월 15일","12,202.0","12,226.0","12,237.0","12,167.0","106.00K","-0.18%"
"2011년 02월 14일","12,224.0","12,241.0","12,268.0","12,208.0","79.57K","-0.14%"
"2011년 02월 11일","12,241.0","12,189.0","12,253.0","12,130.0","90.55K","0.39%"
"2011년 02월 10일","12,194.0","12,200.0","12,215.0","12,121.0","115.95K","-0.11%"
"2011년 02월 09일","12,207.0","12,189.0","12,218.0","12,153.0","108.34K","0.09%"
"2011년 02월 08일","12,196.0","12,102.0","12,198.0","12,100.0","82.19K","0.73%"
"2011년 02월 07일","12,108.0","12,046.0","12,141.0","12,035.0","78.40K","0.52%"
"2011년 02월 04일","12,045.0","12,007.0","12,053.0","11,980.0","80.16K","0.30%"
"2011년 02월 03일","12,009.0","11,983.0","12,034.0","11,933.0","98.51K","0.20%"
"2011년 02월 02일","11,985.0","11,968.0","12,010.0","11,946.0","73.24K","0.10%"
"2011년 02월 01일","11,973.0","11,841.0","12,001.0","11,832.0","116.26K","1.12%"
"2011년 01월 31일","11,840.0","11,751.0","11,851.0","11,690.0","113.88K","0.55%"
"2011년 01월 28일","11,775.0","11,934.0","11,965.0","11,753.0","172.26K","-1.41%"
"2011년 01월 27일","11,944.0","11,936.0","11,971.0","11,912.0","91.17K","0.07%"
"2011년 01월 26일","11,936.0","11,920.0","11,972.0","11,911.0","99.82K","0.12%"
"2011년 01월 25일","11,922.0","11,927.0","11,951.0","11,851.0","133.46K","-0.07%"
"2011년 01월 24일","11,930.0","11,814.0","11,941.0","11,806.0","107.32K","0.91%"
"2011년 01월 21일","11,822.0","11,776.0","11,857.0","11,745.0","94.84K","0.41%"
"2011년 01월 20일","11,774.0","11,786.0","11,801.0","11,694.0","130.47K","-0.10%"
"2011년 01월 19일","11,786.0","11,813.0","11,836.0","11,749.0","104.66K","-0.21%"
"2011년 01월 18일","11,811.0","11,729.0","11,817.0","11,688.0","93.32K","0.87%"
"2011년 01월 17일","11,709.0","11,721.0","11,724.0","11,689.0","-","-0.14%"
"2011년 01월 14일","11,725.0","11,690.0","11,740.0","11,627.0","89.00K","0.36%"
"2011년 01월 13일","11,683.0","11,705.0","11,716.0","11,646.0","88.16K","-0.21%"
"2011년 01월 12일","11,708.0","11,614.0","11,730.0","11,605.0","87.48K","0.79%"
"2011년 01월 11일","11,616.0","11,585.0","11,652.0","11,575.0","100.05K","0.25%"
"2011년 01월 10일","11,587.0","11,614.0","11,628.0","11,520.0","101.67K","-0.28%"
"2011년 01월 07일","11,619.0","11,638.0","11,675.0","11,545.0","116.35K","-0.23%"
"2011년 01월 06일","11,646.0","11,662.0","11,708.0","11,614.0","91.62K","-0.15%"
"2011년 01월 05일","11,664.0","11,621.0","11,683.0","11,543.0","100.76K","0.39%"
"2011년 01월 04일","11,619.0","11,584.0","11,638.0","11,576.0","95.07K","0.29%"
"2011년 01월 03일","11,585.0","11,547.0","11,651.0","11,542.0","74.57K","0.63%"
"2010년 12월 31일","11,513.0","11,518.0","11,558.0","11,467.0","30.89K","-0.08%"
"2010년 12월 30일","11,522.0","11,530.0","11,546.0","11,491.0","38.49K","-0.09%"
"2010년 12월 29일","11,532.0","11,506.0","11,564.0","11,501.0","30.40K","0.20%"
"2010년 12월 28일","11,509.0","11,502.0","11,537.0","11,470.0","32.53K","0.05%"
"2010년 12월 27일","11,503.0","11,499.0","11,506.0","11,453.0","32.65K","-0.14%"
"2010년 12월 24일","11,519.0","11,519.0","11,519.0","11,519.0","-","-0.03%"
"2010년 12월 23일","11,522.0","11,493.0","11,509.0","11,479.0","33.70K","0.23%"
"2010년 12월 22일","11,495.0","11,468.0","11,507.0","11,458.0","39.84K","0.21%"
"2010년 12월 21일","11,471.0","11,402.0","11,487.0","11,402.0","52.40K","0.59%"
"2010년 12월 20일","11,404.0","11,443.0","11,472.0","11,378.0","75.11K","-0.77%"
"2010년 12월 17일","11,492.0","11,491.0","11,509.0","11,483.0","-","0.02%"
"2010년 12월 16일","11,490.0","11,472.0","11,514.0","11,405.0","15.10K","0.10%"
"2010년 12월 15일","11,478.0","11,480.0","11,521.0","11,430.0","22.63K","-0.05%"
"2010년 12월 14일","11,484.0","11,424.0","11,516.0","11,412.0","25.52K","0.48%"
"2010년 12월 13일","11,429.0","11,411.0","11,479.0","11,381.0","35.09K","0.18%"
"2010년 12월 10일","11,408.0","11,363.0","11,416.0","11,352.0","34.12K","0.40%"
"2010년 12월 09일","11,362.0","11,364.0","11,442.0","11,328.0","84.41K","-0.05%"
"2010년 12월 08일","11,368.0","11,351.0","11,385.0","11,285.0","110.09K","0.11%"
"2010년 12월 07일","11,355.0","11,351.0","11,353.0","11,324.0","118.33K","0.02%"
"2010년 12월 06일","11,353.0","11,363.0","11,390.0","11,315.0","84.40K","-0.10%"
"2010년 12월 03일","11,364.0","11,364.0","11,399.0","11,286.0","89.65K","0.01%"
"2010년 12월 02일","11,363.0","11,233.0","11,366.0","11,211.0","113.14K","1.16%"
"2010년 12월 01일","11,233.0","10,983.0","11,268.0","10,971.0","149.63K","2.16%"
"2010년 11월 30일","10,996.0","11,035.0","11,055.0","10,932.0","141.11K","-0.39%"
"2010년 11월 29일","11,039.0","11,055.0","11,115.0","10,916.0","138.53K","0.08%"
"2010년 11월 26일","11,030.0","11,152.0","11,189.0","11,029.0","60.61K","-1.42%"
"2010년 11월 25일","11,189.0","11,153.0","11,189.0","11,124.0","-","0.30%"
"2010년 11월 24일","11,155.0","11,012.0","11,175.0","10,985.0","104.54K","1.28%"
"2010년 11월 23일","11,014.0","11,163.0","11,163.0","10,968.0","137.51K","-1.35%"
"2010년 11월 22일","11,165.0","11,229.0","11,244.0","11,031.0","115.37K","-0.13%"
"2010년 11월 19일","11,179.0","11,173.0","11,192.0","11,095.0","87.77K","0.03%"
"2010년 11월 18일","11,176.0","10,992.0","11,180.0","10,991.0","108.41K","1.65%"
"2010년 11월 17일","10,995.0","10,987.0","11,028.0","10,967.0","98.21K","0.10%"
"2010년 11월 16일","10,984.0","11,168.0","11,170.0","10,947.0","169.49K","-1.69%"
"2010년 11월 15일","11,173.0","11,151.0","11,246.0","11,123.0","113.38K","0.19%"
"2010년 11월 12일","11,152.0","11,243.0","11,251.0","11,106.0","154.60K","-0.80%"
"2010년 11월 11일","11,242.0","11,309.0","11,309.0","11,196.0","110.67K","-0.53%"
"2010년 11월 10일","11,302.0","11,310.0","11,336.0","11,221.0","135.19K","-0.10%"
"2010년 11월 09일","11,313.0","11,357.0","11,400.0","11,267.0","119.41K","-0.43%"
"2010년 11월 08일","11,362.0","11,370.0","11,386.0","11,321.0","78.36K","-0.12%"
"2010년 11월 05일","11,376.0","11,380.0","11,431.0","11,346.0","105.66K","-0.10%"
"2010년 11월 04일","11,387.0","11,180.0","11,395.0","11,164.0","127.30K","1.88%"
"2010년 11월 03일","11,177.0","11,152.0","11,187.0","11,047.0","149.67K","0.22%"
"2010년 11월 02일","11,152.0","11,090.0","11,172.0","11,074.0","87.13K","0.56%"
"2010년 11월 01일","11,090.0","11,068.0","11,196.0","11,009.0","145.92K","0.22%"
"2010년 10월 29일","11,066.0","11,054.0","11,083.0","10,996.0","103.63K","0.15%"
"2010년 10월 28일","11,049.0","11,070.0","11,137.0","11,002.0","125.28K","-0.21%"
"2010년 10월 27일","11,072.0","11,070.0","11,075.0","11,063.0","138.87K","-0.47%"
"2010년 10월 26일","11,124.0","11,111.0","11,135.0","11,037.0","100.72K","0.08%"
"2010년 10월 25일","11,115.0","11,093.0","11,200.0","11,086.0","110.83K","0.23%"
"2010년 10월 22일","11,090.0","11,085.0","11,123.0","11,060.0","72.76K","0.06%"
"2010년 10월 21일","11,083.0","11,061.0","11,164.0","11,014.0","151.32K","0.18%"
"2010년 10월 20일","11,063.0","10,939.0","11,102.0","10,903.0","147.85K","1.10%"
"2010년 10월 19일","10,943.0","11,044.0","11,062.0","10,861.0","200.58K","-0.92%"
"2010년 10월 18일","11,045.0","11,011.0","11,103.0","10,938.0","101.32K","0.19%"
"2010년 10월 15일","11,024.0","11,058.0","11,104.0","10,953.0","145.34K","-0.25%"
"2010년 10월 14일","11,052.0","11,045.0","11,099.0","10,965.0","134.98K","0.07%"
"2010년 10월 13일","11,044.0","10,960.0","11,100.0","10,952.0","118.06K","0.79%"
"2010년 10월 12일","10,957.0","10,960.0","10,997.0","10,853.0","132.66K","-0.05%"
"2010년 10월 11일","10,963.0","10,951.0","10,984.0","10,921.0","67.78K","0.15%"
"2010년 10월 08일","10,947.0","10,913.0","10,974.0","10,810.0","129.72K","0.32%"
"2010년 10월 07일","10,912.0","10,905.0","10,974.0","10,835.0","133.68K","0.06%"
"2010년 10월 06일","10,906.0","10,865.0","10,916.0","10,858.0","125.53K","0.39%"
"2010년 10월 05일","10,864.0","10,701.0","10,902.0","10,690.0","154.77K","1.47%"
"2010년 10월 04일","10,707.0","10,771.0","10,792.0","10,638.0","128.96K","-0.57%"
"2010년 10월 01일","10,768.0","10,717.0","10,807.0","10,713.0","142.33K","0.42%"
"2010년 09월 30일","10,723.0","10,778.0","10,887.0","10,680.0","186.16K","-0.53%"
"2010년 09월 29일","10,780.0","10,791.0","10,830.0","10,735.0","129.75K","-0.07%"
"2010년 09월 28일","10,788.0","10,752.0","10,822.0","10,664.0","156.70K","0.35%"
"2010년 09월 27일","10,750.0","10,796.0","10,851.0","10,741.0","101.80K","-0.32%"
"2010년 09월 24일","10,784.0","10,606.0","10,801.0","10,591.0","124.72K","1.68%"
"2010년 09월 23일","10,606.0","10,673.0","10,712.0","10,573.0","154.20K","-0.63%"
"2010년 09월 22일","10,673.0","10,695.0","10,739.0","10,640.0","133.38K","-0.20%"
"2010년 09월 21일","10,694.0","10,672.0","10,765.0","10,637.0","140.83K","0.22%"
"2010년 09월 20일","10,671.0","10,531.0","10,704.0","10,513.0","113.59K","0.26%"
"2010년 09월 17일","10,643.0","10,626.0","10,735.0","10,613.0","-","0.24%"
"2010년 09월 16일","10,618.0","10,582.0","10,626.0","10,522.0","21.64K","0.40%"
"2010년 09월 15일","10,576.0","10,532.0","10,588.0","10,470.0","17.52K","0.44%"
"2010년 09월 14일","10,530.0","10,538.0","10,588.0","10,498.0","45.95K","-0.08%"
"2010년 09월 13일","10,538.0","10,476.0","10,569.0","10,476.0","41.57K","0.76%"
"2010년 09월 10일","10,459.0","10,401.0","10,463.0","10,387.0","44.34K","0.53%"
"2010년 09월 09일","10,404.0","10,390.0","10,484.0","10,369.0","86.32K","0.12%"
"2010년 09월 08일","10,392.0","10,334.0","10,421.0","10,297.0","116.40K","0.52%"
"2010년 09월 07일","10,338.0","10,430.0","10,471.0","10,321.0","116.34K","-0.87%"
"2010년 09월 06일","10,429.0","10,443.0","10,466.0","10,426.0","-","-0.07%"
"2010년 09월 03일","10,436.0","10,310.0","10,445.0","10,285.0","128.02K","1.23%"
"2010년 09월 02일","10,309.0","10,270.0","10,319.0","10,231.0","112.01K","0.36%"
"2010년 09월 01일","10,272.0","10,034.0","10,280.0","10,020.0","154.68K","2.66%"
"2010년 08월 31일","10,006.0","9,983.0","10,066.0","9,908.0","162.62K","0.27%"
"2010년 08월 30일","9,979.0","10,137.0","10,212.0","9,975.0","114.02K","-1.60%"
"2010년 08월 27일","10,141.0","9,957.0","10,146.0","9,920.0","158.45K","1.75%"
"2010년 08월 26일","9,967.0","10,049.0","10,106.0","9,947.0","146.08K","-0.80%"
"2010년 08월 25일","10,047.0","10,023.0","10,078.0","9,914.0","146.53K","0.24%"
"2010년 08월 24일","10,023.0","10,150.0","10,161.0","9,970.0","161.42K","-1.32%"
"2010년 08월 23일","10,157.0","10,202.0","10,286.0","10,143.0","114.38K","-0.44%"
"2010년 08월 20일","10,202.0","10,232.0","10,272.0","10,127.0","121.38K","-0.32%"
"2010년 08월 19일","10,235.0","10,359.0","10,425.0","10,196.0","149.67K","-1.13%"
"2010년 08월 18일","10,352.0","10,361.0","10,455.0","10,309.0","132.94K","-0.06%"
"2010년 08월 17일","10,358.0","10,276.0","10,456.0","10,254.0","117.44K","0.83%"
"2010년 08월 16일","10,273.0","10,272.0","10,312.0","10,181.0","108.32K","0.07%"
"2010년 08월 13일","10,266.0","10,271.0","10,357.0","10,222.0","105.15K","-0.05%"
"2010년 08월 12일","10,271.0","10,337.0","10,367.0","10,223.0","133.25K","-0.64%"
"2010년 08월 11일","10,337.0","10,617.0","10,624.0","10,334.0","148.80K","-2.65%"
"2010년 08월 10일","10,618.0","10,661.0","10,665.0","10,511.0","127.78K","-0.45%"
"2010년 08월 09일","10,666.0","10,616.0","10,682.0","10,590.0","70.00K","0.50%"
"2010년 08월 06일","10,613.0","10,634.0","10,685.0","10,473.0","139.40K","-0.21%"
